epoch,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8,parameter9,parameter10,parameter11,parameter12,parameter13
2553,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2554,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2555,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2556,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2557,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2558,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2559,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2560,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2561,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2562,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2563,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2564,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2565,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2566,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2567,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2568,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2569,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2570,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2571,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2572,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2573,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2574,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2575,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2576,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2577,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2578,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2579,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2580,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2581,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2582,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2583,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2584,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2585,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2586,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2587,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2588,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2589,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2590,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2591,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2592,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2593,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2594,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2595,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2596,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2597,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2598,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2599,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2600,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2601,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2602,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2603,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2604,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2605,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2606,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2607,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2608,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2609,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2610,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2611,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2612,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2613,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2614,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2615,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2616,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2617,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2618,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2619,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2620,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2621,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2622,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2623,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2624,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2625,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2626,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2627,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2628,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2629,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2630,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2631,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2632,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2633,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2634,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2635,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2636,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2637,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2638,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2639,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2640,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2641,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2642,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2643,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2644,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2645,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2646,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2647,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2648,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2649,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2650,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2651,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2652,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2653,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2654,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2655,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2656,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2657,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2658,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2659,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2660,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2661,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2662,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2663,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2664,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2665,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2666,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2667,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2668,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2669,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2670,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2671,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2672,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2673,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2674,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2675,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2676,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2677,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2678,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2679,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2680,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2681,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2682,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2683,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2684,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2685,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2686,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2687,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2688,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2689,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2690,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2691,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2692,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2693,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2694,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
2695,1.043362,0.87176293,0.261408,0.4652604,0.031726178,0.15524736,4.0567207,1.9256277,3.6731405,0.99374753,0.51863045,1.9227579,-0.085994616
